album title,song title,song id,year
The Beatles (The Original Studio Recordings) Boxset,Love You To,106568,2009
N/A,Love You To,106568,N/A
Revolver (US),Love You To,106568,1966
Revolver (UK),Love You To,106568,1966
The U.S. Albums,Love You To,106568,2014
N/A,Love of the Loved,1444716,N/A
The Beatles (The Original Studio Recordings) Boxset,Lovely Rita,75229,2009
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Lovely Rita,75229,2017
Sgt. Pepper's Lonely Hearts Club Band,Lovely Rita,75229,1967
N/A,Lovely Rita,75229,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Lovely Rita (2017 Remix),5307826,2017
N/A,Lovely Rita (2017 Remix),5307826,N/A
N/A,Lovely Rita (Speech and Take 9),3112231,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Lovely Rita (Speech and Take 9),3112231,2017
On Air - Live At The BBC Volume 2,Lower 5E,4696381,2013
N/A,"Lucille (Live at the BBC for ""Saturday Club"" / 5th October, 1963)",210358,N/A
On Air - Live At The BBC Volume 2,"Lucille (Live at the BBC for ""Saturday Club"" / 5th October, 1963)",210358,2013
Live At The BBC. Disk 1,"Lucille (Live at the BBC for ""Saturday Club"" / 5th October, 1963)",210358,1994
Anthology 2,"Lucy In the Sky with Diamonds (Takes 6, 7 & 8)",5373544,1996
The Beatles (The Original Studio Recordings) Boxset,Lucy in the Sky with Diamonds,1572,2009
N/A,Lucy in the Sky with Diamonds,1572,N/A
1967-1970 (The Blue Album),Lucy in the Sky with Diamonds,1572,1973
Sgt. Pepper's Lonely Hearts Club Band,Lucy in the Sky with Diamonds,1572,1967
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Lucy in the Sky with Diamonds,1572,2017
Yellow Submarine Songtrack,Lucy in the Sky with Diamonds,1572,1999
The Beatles - Spooky Songs,Lucy in the Sky with Diamonds,1572,2020
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Lucy in the Sky with Diamonds (2017 Remix),5307819,2017
N/A,Lucy in the Sky with Diamonds (2017 Remix),5307819,N/A
N/A,Lucy in the Sky with Diamonds (LOVE Version),5169404,N/A
Love,Lucy in the Sky with Diamonds (LOVE Version),5169404,2006
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),"Lucy in the Sky with Diamonds (Speech, False Start and Take 5)",5307916,2017
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Lucy in the Sky with Diamonds (Take 1 and Speech at the End),5307915,2017
N/A,Lucy in the Sky with Diamonds (Take 1),3109596,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Lucy in the Sky with Diamonds (Unreleased Mono Mix - No. 11),5307927,2017
N/A,Maggie Mae,123448,N/A
Let It Be,Maggie Mae,123448,1970
The Beatles (The Original Studio Recordings) Boxset,Magical Mystery Tour,123865,2009
Magical Mystery Tour (UK),Magical Mystery Tour,123865,1967
Reel Music,Magical Mystery Tour,123865,1982
N/A,Magical Mystery Tour,123865,N/A
1967-1970 (The Blue Album),Magical Mystery Tour,123865,1973
Magical Mystery Tour (US),Magical Mystery Tour,123865,1967
N/A,Magical Mystery Tour - Film Script,921533,N/A
N/A,"Mailman, Bring Me No More Blues",210713,N/A
Anthology 3,"Mailman, Bring Me No More Blues",210713,1996
The U.S. Albums,Man Behind The Beatles - Brian Epstein (Spoken Word),5093078,2014
The U.S. Albums,Man Behind the Music - George Martin (Spoken Word),5093082,2014
Yellow Submarine,March of the Meanies,210185,1969
The Beatles (The White Album),Martha My Dear,1574,1968
The Beatles (The Original Studio Recordings) Boxset,Martha My Dear,1574,2009
N/A,Martha My Dear,1574,N/A
N/A,Martha My Dear (2018 Mix),4078821,N/A
The Beatles (White Album) [Super Deluxe],Martha My Dear (2018 Mix),4078821,2018
N/A,Martha My Dear (Without Brass & Strings),4078653,N/A
The Beatles (White Album) [Super Deluxe],Martha My Dear (Without Brass & Strings),4078653,2018
The Beatles Again!!!,Matchbox,123851,1964
The U.S. Albums,Matchbox,123851,2014
Something New,Matchbox,123851,1964
Past Masters * Volume One,Matchbox,123851,1988
N/A,Matchbox,123851,N/A
Rarities,Matchbox,123851,1978
Rock 'n' Roll Music,Matchbox,123851,1976
Long Tall Sally (EP),Matchbox,123851,1964
N/A,Matchbox (Live in Germany),4817143,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",Matchbox (Live in Germany),4817143,1977
Live At The BBC. Disk 2,Matchbox [Live at the BBC Disk 2],5403108,1994
N/A,Matchbox [Live at the BBC Disk 2],5403108,N/A
N/A,Maxwell's Silver Hammer,107903,N/A
Abbey Road,Maxwell's Silver Hammer,107903,1969
Abbey Road (Super Deluxe Edition),Maxwell's Silver Hammer (2019 Mix),5307737,2019
N/A,Maxwell's Silver Hammer (2019 Mix),5307737,N/A
Abbey Road (Super Deluxe Edition),Maxwell's Silver Hammer (Take 12),4773377,2019
N/A,Maxwell's Silver Hammer (Take 12),4773377,N/A
Anthology 3,Maxwell's Silver Hammer (Take 5),5337427,1996
N/A,Maxwell's Silver Hammer (Take 5),5337427,N/A
Abbey Road,Mean Mr. Mustard,107911,1969
N/A,Mean Mr. Mustard,107911,N/A
Abbey Road (Super Deluxe Edition),Mean Mr. Mustard (2019 Mix),5307745,2019
N/A,Mean Mr. Mustard (2019 Mix),5307745,N/A
N/A,Mean Mr. Mustard (Anthology 3 Version),4033049,N/A
Anthology 3,Mean Mr. Mustard (Esher Demo),4078594,1996
The Beatles (White Album) [Super Deluxe],Mean Mr. Mustard (Esher Demo),4078594,2018
N/A,Mean Mr. Mustard (Esher Demo),4078594,N/A
Abbey Road (Super Deluxe Edition),Mean Mr. Mustard (Take 20),4773381,2019
N/A,Mean Mr. Mustard (Take 20),4773381,N/A
Anthology 3,"Medley: Rip It Up / Shake, Rattle and Roll / Blue Suede Shoes",210706,1996
N/A,"Medley: Rip It Up / Shake, Rattle and Roll / Blue Suede Shoes",210706,N/A
N/A,Memphis,1549374,N/A
N/A,"Memphis, Tennessee (Live at the BBC for ""Pop Go The Beatles"" / 30th July, 1963)",210351,N/A
Live At The BBC. Disk 1,"Memphis, Tennessee (Live at the BBC for ""Pop Go The Beatles"" / 30th July, 1963)",210351,1994
Rubber Soul (US),Michelle,55984,1965
Rubber Soul (UK),Michelle,55984,1965
1962-1966 (The Red Album),Michelle,55984,1973
The Beatles Ballads,Michelle,55984,1980
The U.S. Albums,Michelle,55984,2014
The Beatles (The Original Studio Recordings) Boxset,Michelle,55984,2009
Love Songs,Michelle,55984,1977
Nowhere Man (EP),Michelle,55984,1966
N/A,Michelle,55984,N/A
N/A,Misery,117710,N/A
No. 1,Misery,117710,1963
Please Please Me,Misery,117710,1963
The Beatles (No. 1) EP,Misery,117710,1963
The Japan Box,Misery,117710,2014
The Beatles (The Original Studio Recordings) Boxset,Misery,117710,2009
Souvenir of Their Visit to America (EP),Misery,117710,1964
The Beatles' Long Tall Sally,Misery,117710,1964
Introducing... The Beatles,Misery,117710,1964
On Air - Live At The BBC Volume 2,Misery (Live),4696342,2013
N/A,Misery (Live),4696342,N/A
The Beatles Bootleg Recordings 1963,Misery (Take 1),5343666,2013
The Beatles Bootleg Recordings 1963,Misery (Take 7),5343667,2013
All My Loving (EP),Money (That's What I Want),123436,1964
The Beatles (The Original Studio Recordings) Boxset,Money (That's What I Want),123436,2009
The Beatles' Second Album,Money (That's What I Want),123436,1964
N/A,Money (That's What I Want),123436,N/A
With the Beatles,Money (That's What I Want),123436,1963
Anthology 1,Money (That's What I Want),123436,1995
Rock 'n' Roll Music,Money (That's What I Want),123436,1976
The Japan Box,Money (That's What I Want),123436,2014
The U.S. Albums,Money (That's What I Want),123436,2014
The Beatles Bootleg Recordings 1963,Money (That's What I Want) [Studio Outtake],5343676,2013
N/A,Moonlight,209470,N/A
N/A,Moonlight Bay,210559,N/A
Anthology 1,Moonlight Bay,210559,1995
The Beatles (The Original Studio Recordings) Boxset,Mother Nature's Son,76304,2009
N/A,Mother Nature's Son,76304,N/A
The Beatles (The White Album),Mother Nature's Son,76304,1968
N/A,Mother Nature's Son (2018 Mix),4078833,N/A
The Beatles - Meditation Mix,Mother Nature's Son (2018 Mix),4078833,2020
The Beatles (White Album) [Super Deluxe],Mother Nature's Son (2018 Mix),4078833,2018
The Beatles (White Album) [Super Deluxe],Mother Nature's Son (Esher Demo),4078584,2018
N/A,Mother Nature's Son (Esher Demo),4078584,N/A
N/A,Mother Nature's Son (Take 15),4078624,N/A
The Beatles (White Album) [Super Deluxe],Mother Nature's Son (Take 15),4078624,2018
Anthology 3,Mother Nature's Son (Take 2),5337408,1996
N/A,Movie Medley,1396718,N/A
Beatles for Sale,Mr. Moonlight,123800,1964
The Beatles (The Original Studio Recordings) Boxset,Mr. Moonlight,123800,2009
4 By The Beatles,Mr. Moonlight,123800,1965
Anthology Highlights,Mr. Moonlight,123800,2011
N/A,Mr. Moonlight,123800,N/A
Beatles '65,Mr. Moonlight,123800,1964
The U.S. Albums,Mr. Moonlight,123800,2014
Anthology 1,Mr. Moonlight,123800,1995
First Live Recordings Volume One,Mr. Moonlight (Live in Germany),4817117,1979
N/A,Mr. Moonlight (Live in Germany),4817117,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",Mr. Moonlight (Live in Germany),4817117,1977
Anthology 1,My Bonnie,118987,1995
I Saw Her Standing There,My Bonnie,1143325,2013
N/A,My Bonnie,1143325,N/A
Very Together,My Bonnie,118987,1969
N/A,My Bonnie (English Intro),908629,N/A
N/A,My Bonnie (German Intro),1361901,N/A
N/A,My Bonnie (Mein Herz Ist Bei Dir Nur),3245113,N/A
On Air - Live At The BBC Volume 2,"Never Mind, Eh",4698589,2013
The Beatles (The Original Studio Recordings) Boxset,No Reply,123794,2009
Beatles '65,No Reply,123794,1964
N/A,No Reply,123794,N/A
Beatles For Sale (EP),No Reply,123794,1965
The U.S. Albums,No Reply,123794,2014
Beatles for Sale,No Reply,123794,1964
Anthology 1,No Reply,123794,1995
N/A,No Reply (Demo),1054079,N/A
N/A,Nobody's Child,917274,N/A
Les Beatles,Nobody's Child,917274,1964
Very Together,Nobody's Child,917274,1969
Ain't She Sweet,Nobody's Child,917274,1964
The Beatles Ballads,Norwegian Wood (This Bird Has Flown),71851,1980
1962-1966 (The Red Album),Norwegian Wood (This Bird Has Flown),71851,1973
The U.S. Albums,Norwegian Wood (This Bird Has Flown),71851,2014
The Beatles (The Original Studio Recordings) Boxset,Norwegian Wood (This Bird Has Flown),71851,2009
Love Songs,Norwegian Wood (This Bird Has Flown),71851,1977
Drive My Car (EP),Norwegian Wood (This Bird Has Flown),71851,1966
N/A,Norwegian Wood (This Bird Has Flown),71851,N/A
Rubber Soul (US),Norwegian Wood (This Bird Has Flown),71851,1965
Rubber Soul (UK),Norwegian Wood (This Bird Has Flown),71851,1965
N/A,Norwegian Wood (This Bird Has Flown) [Take 1],5373504,N/A
Anthology 2,Norwegian Wood (This Bird Has Flown) [Take 1],5373504,1996
Anthology Highlights,Not Guilty,210670,2011
N/A,Not Guilty,210670,N/A
The Beatles (White Album) [Super Deluxe],Not Guilty (Esher Demo),4078596,2018
N/A,Not Guilty (Esher Demo),4078596,N/A
Anthology 3,Not Guilty (Take 102),4078623,1996
The Beatles (White Album) [Super Deluxe],Not Guilty (Take 102),4078623,2018
N/A,Not Guilty (Take 102),4078623,N/A
The U.S. Albums,Not a Second Time,123434,2014
The Beatles (The Original Studio Recordings) Boxset,Not a Second Time,123434,2009
Meet the Beatles!,Not a Second Time,123434,1964
N/A,Not a Second Time,123434,N/A
With the Beatles,Not a Second Time,123434,1963
The Japan Box,Not a Second Time,123434,2014
N/A,Nothin' Shakin',210356,N/A
Live At The BBC. Disk 2,Nothin' Shakin',210356,1994
1962-1966 (The Red Album),Nowhere Man,123823,1973
Yellow Submarine Songtrack,Nowhere Man,123823,1999
Nowhere Man (EP),Nowhere Man,123823,1966
The U.S. Albums,Nowhere Man,123823,2014
The Beatles (The Original Studio Recordings) Boxset,Nowhere Man,123823,2009
Yesterday and Today,Nowhere Man,123823,1966
The Beatles Ballads,Nowhere Man,123823,1980
N/A,Nowhere Man,123823,N/A
Rubber Soul (UK),Nowhere Man,123823,1965
N/A,"Ob-La-Di, Ob-La-Da",75664,N/A
The Beatles - Getting Better All the Time,"Ob-La-Di, Ob-La-Da",75664,2021
1967-1970 (The Blue Album),"Ob-La-Di, Ob-La-Da",75664,1973
The Beatles (The Original Studio Recordings) Boxset,"Ob-La-Di, Ob-La-Da",75664,2009
The Beatles (The White Album),"Ob-La-Di, Ob-La-Da",75664,1968
"The Beatles for Kids - Morning, Afternoon & Night","Ob-La-Di, Ob-La-Da",75664,2020
N/A,"Ob-La-Di, Ob-La-Da (Esher Demo)",4078574,N/A
The Beatles (White Album) [Super Deluxe],"Ob-La-Di, Ob-La-Da (Esher Demo)",4078574,2018
The Beatles (White Album) [Super Deluxe],"Ob-La-Di, Ob-La-Da (Take 3)",4078614,2018
N/A,"Ob-La-Di, Ob-La-Da (Take 3)",4078614,N/A
N/A,"Ob-La-Di, Ob-La-Da (Take 5)",5299701,N/A
Anthology 3,"Ob-La-Di, Ob-La-Da (Take 5)",5299701,1996
Abbey Road,Octopus's Garden,107905,1969
1967-1970 (The Blue Album),Octopus's Garden,107905,1973
N/A,Octopus's Garden,107905,N/A
Anthology Highlights,Octopus's Garden,107905,2011
N/A,Octopus's Garden (2019 Mix),5307739,N/A
Abbey Road (Super Deluxe Edition),Octopus's Garden (2019 Mix),5307739,2019
Love,Octopus's Garden (LOVE Version),5166429,2006
N/A,Octopus's Garden (LOVE Version),5166429,N/A
Anthology 3,Octopus's Garden (Take 2 & 8),5337426,1996
Abbey Road (Super Deluxe Edition),Octopus's Garden (Take 9),4773372,2019
N/A,Octopus's Garden (Take 9),4773372,N/A
Abbey Road,Oh! Darling,87575,1969
N/A,Oh! Darling,87575,N/A
Abbey Road (Super Deluxe Edition),Oh! Darling (2019 Mix),5307738,2019
N/A,Oh! Darling (2019 Mix),5307738,N/A
Anthology 3,Oh! Darling (Savile Row Sessions),5337425,1996
Abbey Road (Super Deluxe Edition),Oh! Darling (Take 4),4773371,2019
N/A,Oh! Darling (Take 4),4773371,N/A
Past Masters * Volume Two,Old Brown Shoe,210256,1988
Hey Jude,Old Brown Shoe,210256,1970
The U.S. Albums,Old Brown Shoe,210256,2014
1967-1970 (The Blue Album),Old Brown Shoe,210256,1973
The Singles Collection,Old Brown Shoe,210256,2019
N/A,Old Brown Shoe,210256,N/A
N/A,Old Brown Shoe (Demo),4773424,N/A
Anthology 3,Old Brown Shoe (Demo),4773424,1996
Abbey Road (Super Deluxe Edition),Old Brown Shoe (Take 2),4773370,2019
N/A,Old Brown Shoe (Take 2),4773370,N/A
Now Again!,Old Dirt Road,318465,1974
The U.S. Albums,On Stage with The Beatles (Spoken Word),5093075,2014
Let It Be... Naked,One After 909,123450,2003
Let It Be,One After 909,123450,1970
N/A,One After 909,123450,N/A
Anthology Highlights,One After 909,123450,2011
Anthology 1,One After 909 (Complete) [Takes 4 & 5],5376290,1995
N/A,One After 909 (Complete) [Takes 4 & 5],5376290,N/A
The Beatles Bootleg Recordings 1963,One After 909 (Takes 1 & 2),5343673,2013
N/A,One After 909 - Anthology 1 Version / False Starts,5376289,N/A
Anthology 1,One After 909 - Anthology 1 Version / False Starts,5376289,1995
N/A,One And One Is Two,1243089,N/A
Now Again!,Only You,1482528,1974
Yellow Submarine Songtrack,Only a Northern Song,123431,1999
Yellow Submarine,Only a Northern Song,123431,1969
N/A,Only a Northern Song,123431,N/A
The Beatles (The Original Studio Recordings) Boxset,Only a Northern Song,123431,2009
Anthology 2,Only a Northern Song (Takes 3 & 12),5373543,1996
Live At The BBC. Disk 2,Ooh! My Arms (Speech),922067,1994
N/A,Ooh! My Arms (Speech),922067,N/A
N/A,Ooh! My Soul,210767,N/A
Live At The BBC. Disk 2,Ooh! My Soul,210767,1994
Introducing... The Beatles,P.S. I Love You,117717,1964
Twist and Shout,P.S. I Love You,117717,1964
Please Please Me,P.S. I Love You,117717,1963
The Early Beatles,P.S. I Love You,117717,1965
N/A,P.S. I Love You,117717,N/A
The Japan Box,P.S. I Love You,117717,2014
The U.S. Albums,P.S. I Love You,117717,2014
The Singles Collection,P.S. I Love You,117717,2019
The Beatles (The Original Studio Recordings) Boxset,P.S. I Love You,117717,2009
All My Loving (EP),P.S. I Love You,117717,1964
Love Songs,P.S. I Love You,117717,1977
N/A,P.S. I Love You (Live),4696389,N/A
On Air - Live At The BBC Volume 2,P.S. I Love You (Live),4696389,2013
N/A,P.s. i love you - reloved version,2116414,N/A
The Beatles Christmas Record Box,Pantomime: Everywhere It's Christmas,1255895,2017
N/A,Pantomime: Everywhere It's Christmas,1255895,N/A
The Beatles' Christmas Album,Pantomime: Everywhere It's Christmas,1255895,1970
Tomorrow Never Knows,Paperback Writer,180332,2012
20 Greatest Hits,Paperback Writer,180332,1982
Past Masters * Volume Two,Paperback Writer,180332,1988
N/A,Paperback Writer,180332,N/A
Hey Jude,Paperback Writer,180332,1970
The U.S. Albums,Paperback Writer,180332,2014
1962-1966 (The Red Album),Paperback Writer,180332,1973
1,Paperback Writer,180332,2000
The Singles Collection,Paperback Writer,180332,2019
The U.S. Albums,Paul McCartney (Spoken Word),5093085,2014
N/A,Pedro the Fisherman,1715969,N/A
The Beatles (The Original Studio Recordings) Boxset,Penny Lane,106898,2009
Strawberry Fields Forever / Penny Lane (EP),Penny Lane,106898,1967
1,Penny Lane,106898,2000
N/A,Penny Lane,106898,N/A
1967-1970 (The Blue Album),Penny Lane,106898,1973
The Singles Collection,Penny Lane,106898,2019
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Penny Lane,106898,2017
Magical Mystery Tour (US),Penny Lane,106898,1967
N/A,Penny Lane (Anthology 2 Version),6125301,N/A
Anthology 2,Penny Lane (Anthology 2 Version),6125301,1996
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Penny Lane (Capitol Records U.S. Promo Single - Mono Mix),5307929,2017
N/A,Penny Lane (Stereo Mix - 2017),5307903,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Penny Lane (Stereo Mix - 2017),5307903,2017
The Beatles - Study Songs Vol. 1,Penny Lane (Take 6/Instrumental),3112305,2020
N/A,Penny Lane (Take 6/Instrumental),3112305,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Penny Lane (Take 6/Instrumental),3112305,2017
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Penny Lane (Vocal Overdubs and Speech),5307902,2017
N/A,Penny Lane (Vocal Overdubs and Speech),5307902,N/A
Yellow Submarine,Pepperland,210182,1969
Yellow Submarine,Pepperland Laid Waste,210186,1969
Now Again!,Photograph,383545,1974
N/A,Piggies,76294,N/A
The Beatles (The White Album),Piggies,76294,1968
The Beatles (The Original Studio Recordings) Boxset,Piggies,76294,2009
N/A,Piggies (2018 Mix),4078824,N/A
The Beatles (White Album) [Super Deluxe],Piggies (2018 Mix),4078824,2018
N/A,Piggies (Esher Demo),4078580,N/A
Anthology 3,Piggies (Esher Demo),4078580,1996
The Beatles (White Album) [Super Deluxe],Piggies (Esher Demo),4078580,2018
The Beatles (White Album) [Super Deluxe],Piggies (Take 12 / Instrumental Backing Track),4078649,2018
The Beatles - Study Songs Vol. 2,Piggies (Take 12 / Instrumental Backing Track),4078649,2020
N/A,Piggies (Take 12 / Instrumental Backing Track),4078649,N/A
N/A,Please Mister Postman,209456,N/A
With the Beatles,Please Mister Postman,209456,1963
The Japan Box,Please Mister Postman,209456,2014
Four by the Beatles (EP),Please Mister Postman,209456,1964
The U.S. Albums,Please Mister Postman,209456,2014
The Beatles (The Original Studio Recordings) Boxset,Please Mister Postman,209456,2009
The Beatles' Long Tall Sally,Please Mister Postman,209456,1964
The Beatles' Second Album,Please Mister Postman,209456,1964
N/A,Please Please Me,117715,N/A
The Japan Box,Please Please Me,117715,2014
The U.S. Albums,Please Please Me,117715,2014
The Beatles' Hits (EP),Please Please Me,117715,1963
Ain't She Sweet,Please Please Me,5522526,1964
1962-1966 (The Red Album),Please Please Me,117715,1973
The Singles Collection,Please Please Me,117715,2019
The Beatles (The Original Studio Recordings) Boxset,Please Please Me,117715,2009
Please Please Me,Please Please Me,117715,1963
The Early Beatles,Please Please Me,117715,1965
Twist and Shout,Please Please Me,117715,1964
The Beatles Bootleg Recordings 1963,"Please Please Me (Live at the BBC for ""Easy Beat"" / 20th October, 1963)",5343715,2013
Anthology 1,Please Please Me - Anthology 1 Version,5376288,1995
N/A,Please Please Me - Anthology 1 Version,5376288,N/A
N/A,"Please, Mister Postman (Live)",4696397,N/A
On Air - Live At The BBC Volume 2,"Please, Mister Postman (Live)",4696397,2013
On Air - Live At The BBC Volume 2,"Please, Please Me (Live)",4696339,2013
N/A,"Please, Please Me (Live)",4696339,N/A
Abbey Road,Polythene Pam,107912,1969
N/A,Polythene Pam,107912,N/A
Abbey Road (Super Deluxe Edition),Polythene Pam (2019 Mix),5307746,2019
N/A,Polythene Pam (2019 Mix),5307746,N/A
The Beatles (White Album) [Super Deluxe],Polythene Pam (Esher Demo),4078595,2018
Anthology 3,Polythene Pam (Esher Demo),4078595,1996
N/A,Polythene Pam (Esher Demo),4078595,N/A
N/A,Polythene Pam (Take 27),4773382,N/A
Abbey Road (Super Deluxe Edition),Polythene Pam (Take 27),4773382,2019
N/A,Rain,134353,N/A
Past Masters * Volume Two,Rain,134353,1988
The Singles Collection,Rain,134353,2019
The U.S. Albums,Rain,134353,2014
Hey Jude,Rain,134353,1970
Rarities,Rain,134353,1978
N/A,Ready Teddy,1373346,N/A
Real Love (EP),Real Love,210578,1996
The Singles Collection,Real Love,210578,2019
Anthology Highlights,Real Love,210578,2011
N/A,Real Love,210578,N/A
Anthology 2,Real Love,210578,1996
N/A,Recording Notes,4710572,N/A
N/A,Red Sails In The Sunset (Live in Germany),4817141,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",Red Sails In The Sunset (Live in Germany),4817141,1977
"Live! at the Star-Club in Hamburg, Germany; 1962",Reminiscing,1638059,1977
N/A,Reminiscing,1638059,N/A
N/A,Revolution,210248,N/A
Past Masters * Volume Two,Revolution,210248,1988
Hey Jude,Revolution,210248,1970
Rock 'n' Roll Music,Revolution,210248,1976
1967-1970 (The Blue Album),Revolution,210248,1973
The Singles Collection,Revolution,210248,2019
The U.S. Albums,Revolution,210248,2014
Tomorrow Never Knows,Revolution,210248,2012
N/A,Revolution (Esher Demo),4078587,N/A
The Beatles (White Album) [Super Deluxe],Revolution (Esher Demo),4078587,2018
Love,Revolution (LOVE Version),5174496,2006
N/A,Revolution (LOVE Version),5174496,N/A
The Beatles (White Album) [Super Deluxe],Revolution (Take 14 / Instrumental Backing Track),4078616,2018
N/A,Revolution (Take 14 / Instrumental Backing Track),4078616,N/A
The Beatles (White Album) [Super Deluxe],Revolution (Unumbered Rehearsal),4078615,2018
N/A,Revolution (Unumbered Rehearsal),4078615,N/A
N/A,Revolution 1,50462,N/A
The Beatles (The White Album),Revolution 1,50462,1968
The Beatles (The Original Studio Recordings) Boxset,Revolution 1,50462,2009
N/A,Revolution 1 (2018 Mix),4078838,N/A
The Beatles (White Album) [Super Deluxe],Revolution 1 (2018 Mix),4078838,2018
N/A,Revolution 1 (Take 18),4078607,N/A
The Beatles (White Album) [Super Deluxe],Revolution 1 (Take 18),4078607,2018
The Beatles (The White Album),Revolution 9,123835,1968
N/A,Revolution 9,123835,N/A
The Beatles (The Original Studio Recordings) Boxset,Revolution 9,123835,2009
The Beatles (White Album) [Super Deluxe],Revolution 9 (2018 Mix),4078842,2018
N/A,Revolution 9 (2018 Mix),4078842,N/A
N/A,"Riding On a Bus (Live at the BBC for ""Top Gear"" / 26th November, 1964)",210288,N/A
Live At The BBC. Disk 1,"Riding On a Bus (Live at the BBC for ""Top Gear"" / 26th November, 1964)",210288,1994
The U.S. Albums,Ringo Starr (Spoken Word),5093090,2014
The U.S. Albums,Ringo's Theme (This Boy) [Instrumental],5093039,2014
A Hard Day's Night (US),Ringo's Theme (This Boy) [Instrumental],5093039,1964
N/A,Rip It Up (Medley),1010379,N/A
Beatles for Sale,Rock and Roll Music,123797,1964
The Beatles (The Original Studio Recordings) Boxset,Rock and Roll Music,123797,2009
N/A,Rock and Roll Music,123797,N/A
Beatles For Sale (EP),Rock and Roll Music,123797,1965
"The Beatles for Kids - Morning, Afternoon & Night",Rock and Roll Music,123797,2020
Beatles '65,Rock and Roll Music,123797,1964
The U.S. Albums,Rock and Roll Music,123797,2014
Rock 'n' Roll Music,Rock and Roll Music,123797,1976
N/A,"Rock and Roll Music (Live at Nippon Budokan Hall, Tokyo)",5373519,N/A
Anthology 2,"Rock and Roll Music (Live at Nippon Budokan Hall, Tokyo)",5373519,1996
N/A,Rock and Roll Music [Live at the BBC Disk 2],5402982,N/A
Live At The BBC. Disk 2,Rock and Roll Music [Live at the BBC Disk 2],5402982,1994
N/A,Rocker,5259945,N/A
N/A,Rocky Raccoon,76296,N/A
The Beatles (The White Album),Rocky Raccoon,76296,1968
The Beatles (The Original Studio Recordings) Boxset,Rocky Raccoon,76296,2009
N/A,Rocky Raccoon (2018 Mix),4078825,N/A
The Beatles (White Album) [Super Deluxe],Rocky Raccoon (2018 Mix),4078825,2018
The Beatles (White Album) [Super Deluxe],Rocky Raccoon (Esher Demo),4078581,2018
N/A,Rocky Raccoon (Esher Demo),4078581,N/A
Anthology 3,Rocky Raccoon (Take 8),4078627,1996
The Beatles (White Album) [Super Deluxe],Rocky Raccoon (Take 8),4078627,2018
N/A,Rocky Raccoon (Take 8),4078627,N/A
The Beatles Bootleg Recordings 1963,"Roll Over Beethoveen (Live at the BBC for ""Saturday Club"" / 21st December, 1963)",5343719,2013
The Beatles (The Original Studio Recordings) Boxset,Roll Over Beethoven,123425,2009
The Beatles' Second Album,Roll Over Beethoven,123425,1964
N/A,Roll Over Beethoven,123425,N/A
Anthology 1,Roll Over Beethoven,123425,1995
With the Beatles,Roll Over Beethoven,123425,1963
Four by the Beatles (EP),Roll Over Beethoven,123425,1964
The Japan Box,Roll Over Beethoven,123425,2014
Rock 'n' Roll Music,Roll Over Beethoven,123425,1976
The U.S. Albums,Roll Over Beethoven,123425,2014
The Beatles' Long Tall Sally,Roll Over Beethoven,123425,1964
N/A,"Roll Over Beethoven (Live at the BBC for ""Pop Go The Beatles"" / 3rd September, 1963)",4696382,N/A
On Air - Live At The BBC Volume 2,"Roll Over Beethoven (Live at the BBC for ""Pop Go The Beatles"" / 3rd September, 1963)",4696382,2013
The Beatles Bootleg Recordings 1963,"Roll Over Beethoven (Live at the BBC for ""Saturday Club"" / 29th June, 1963)",5343712,2013
"Live! at the Star-Club in Hamburg, Germany; 1962",Roll Over Beethoven (Live in Germany),4817111,1977
N/A,Roll Over Beethoven (Live in Germany),4817111,N/A
Live At The BBC. Disk 2,Roll Over Beethoven [Live at the BBC Disk 2],5402936,1994
N/A,Roll Over Beethoven [Live at the BBC Disk 2],5402936,N/A
N/A,Roll Over Beethoven [Live at the Hollywood Bowl],5376399,N/A
Live at the Hollywood Bowl,Roll Over Beethoven [Live at the Hollywood Bowl],5376399,2016
The Beatles at the Hollywood Bowl,Roll Over Beethoven [Live at the Hollywood Bowl],5376399,1977
Very Together,Ruby Baby,1831499,1969
N/A,Ruby Baby,1831499,N/A
The Savage Young Beatles,Ruby Baby,1831499,1965
The U.S. Albums,Run for Your Life,71863,2014
Rubber Soul (UK),Run for Your Life,71863,1965
The Beatles (The Original Studio Recordings) Boxset,Run for Your Life,71863,2009
Rubber Soul (US),Run for Your Life,71863,1965
